137743533	GYR	0.4653266	-3.3437235	0.8568912
137743545	ACC	7.214029	2.9831753	-10.403106
137743545	MAG	-15.179999	-38.04	-28.26
137743545	GYR	-0.06246097	-3.3492215	1.0132728
137743555	ACC	7.4893622	3.2202013	-10.225935
137743555	MAG	-16.199999	-37.98	-27.779999
137743555	GYR	-0.82543164	-3.4884987	1.3034338
137743565	ACC	10.010457	4.235343	-8.478168
137743565	MAG	-17.16	-37.38	-26.82
137743565	GYR	-1.6586518	-3.7084103	1.6137533
137743575	ACC	13.228264	4.5034933	-5.7368064
137743575	MAG	-18.72	-36.84	-26.58
137743575	GYR	-2.410627	-3.8397462	1.8666514
137743585	ACC	20.842125	4.642357	0.16519992
137743585	MAG	-19.859999	-36.36	-26.039999
137743585	GYR	-3.0416508	-3.8831177	2.0767891
137743595	ACC	21.220407	4.661511	0.4213795
137743595	MAG	-21.119999	-35.28	-25.98
137743595	GYR	-3.5724926	-3.8147008	2.167808
137743605	ACC	23.856424	4.6040497	2.0398598
137743605	MAG	-22.5	-34.44	-26.4
137743605	GYR	-4.0593524	-3.3901494	2.1470387
137743615	ACC	26.408943	4.2425256	4.3119574
137743615	MAG	-23.699999	-33.3	-26.519999
137743615	GYR	-4.531551	-2.4335344	1.9442314
137743625	ACC	25.37704	4.405331	11.51641
137743625	MAG	-25.26	-32.04	-27.359999
137743625	GYR	-4.9200616	-1.2802209	1.5215126
137743635	ACC	24.922144	4.4795513	11.937789
137743635	MAG	-26.939999	-30.48	-28.019999
137743635	GYR	-5.057506	-0.37003163	0.9222538
137743645	ACC	20.923527	5.1693807	14.569016
137743645	MAG	-27.96	-28.859999	-28.98
137743645	GYR	-4.904179	-0.12507465	0.36575556
137743655	ACC	16.874931	6.000169	17.303493
137743655	MAG	-28.26	-27.3	-29.939999
137743655	GYR	-4.5382705	-0.59971696	0.047494773
137743665	ACC	13.934553	7.4654202	19.83656
137743665	MAG	-28.08	-25.619999	-31.019999
137743665	GYR	-3.98727	-1.6711746	-0.042913284
